index,Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Electricity Use - Grid Purchase (kBtu),Weather Normalized Site Electricity (kWh),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Council District,Census Tract,log_DOF Gross Floor Area,log_Largest Property Use Type - Gross Floor Area (ft²),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Queens,Borough_Staten Island
3842,4393,2745660,182015,1958,1,100,66.1,5.4,0.5,8573599.9,94070.6,3465715.2,983041.3,54.04,40.772846,-73.95991,8,4,128,12.11184438,12.11184438,6.121176154,3.989724513,0,0
1513,1814,5864824,84772,1911,1,100,95.8,13.4,0.5,3200133.3,34800.4,2912724.1,854948.7,24.44,40.744802,-73.995114,4,3,91,11.34772058,11.06404124,5.135798437,3.196221134,0,0
3446,3957,1426392,321452,1963,1,100,100.8,13.3,0.478642298,6299575.527,66944.70117,15513663.6,4546794.2,12.59,40.756688,-73.970128,6,4,98,12.68060351,12.6583291,5.583766874,2.532902848,0,0
6453,7776,2661148,57349,1962,1,100,123.9,7.6,0.6,2941633.5,29416.3,1427823,407199.8,24.5,40.872853,-73.904492,8,14,273,10.95691069,10.88461051,5.783517443,3.198673118,0,0
6457,7783,2551979,111300,1965,1,100,112.7,7.1,0.1,625800,6426.2,2799204.7,787113.6,95.65,40.874317,-73.902631,8,14,273,11.61998454,11.61998454,6.564701431,4.560695696,0,0
1957,2662,2586293,174028,1925,1,100,61.3,14.8,0,3112.2,35.1,9526655,2749033.4,101.7424207,40.753894,-73.984812,5,4,113,12.06697148,12.0562783,4.963543687,3.794018727,0,0
5983,7105,4942144,53600,1923,1,100,80.3,5.2,0.7,4257400.3,45965,1246205.7,355084.1,101.7424207,40.838557,-73.913883,4,16,17902,10.88930435,11.0434497,5.420977379,3.794018727,0,0
7768,9488,3896245,195726,1928,1,85,54.4,3.2,0.5,9711937.9,104902.3,2536710.2,724986,101.7424207,40.663537,-73.942764,9,40,329,12.184471,12.32422894,6.245719093,3.794018727,0,0
5592,6588,2558942,69144,1951,1,100,22.9,5.1,0.1,356400,3564,1181374.3,340867.7,75.54,40.827797,-73.920358,4,16,18302,11.14394657,11.06888583,2.939161922,4.324662317,0,0
11091,13902,2681849,110298,1940,1,100,109.8,3.5,1.1,11262288.4,125448.8,1430755.8,407018,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.61094107,11.65835825,6.393925146,3.794018727,1,0
834,1019,5793733,112516,2016,1,90,39.5,7.4,0.1,1273400,13691.4,2344589.9,676452.5,28.22,40.733051,-73.986628,3,2,40,11.63085071,11.42608135,4.213607983,3.340030946,0,0
9743,12216,2809547,113626,1954,1,100,40.4,2.9,0.4,3456132,41021.1,1131439.6,328210.8,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.64066763,11.55214618,5.212759478,3.794018727,1,0
223,232,4442424,789880,1955,1,100,37.2,6.732861157,0.478642298,6299575.527,66944.70117,4694793.25,1381668.643,57.88,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,13.57963631,11.15625052,5.089446475,4.058371902,1,0
8566,10732,2660797,86319,1933,1,100,73.6,3.6,0.7,5281948.5,56506.8,1070908.2,308371.7,65.3,40.634174,-73.964994,14,40,526,11.36580502,11.36580502,5.636573725,4.178992036,0,0
4413,5019,2815940,150754,1951,1,100,60.1,3.5,0.5,11229399.6,128783,2886893.2,815998.5,30.88,40.773982,-73.945475,8,5,14401,11.92340465,12.36734079,6.390911583,3.430108725,0,0
8805,11032,5871727,76160,1928,1,100,78,0.4,0.478642298,5828785.3,66944.70117,108583.5,31902.7,89.48,40.626581,-74.014669,10,43,206,11.24059167,11.24059167,5.735281142,4.494015137,0,0
621,687,3221510,918240,1958,1,100,68.9,12.3,0.478642298,6299575.527,66944.70117,41700000.1,12221569.5,20.44,40.713671,-74.010194,1,1,21,13.73021407,13.79415515,5.583766874,3.017493765,0,0
6610,7947,5034724,74371,1938,1,100,82.5,3.4,0,258700,2587,1039810.4,298055.1,59.37,40.869722,-73.895327,7,14,40303,11.21682136,11.37097012,6.119637861,4.083789048,0,0
2776,3237,2614205,600967,1999,1,100,74.9,6.1,0.6,39600417.5,420532.3,15854184.1,4495357.3,30.55,40.779031,-73.988229,7,6,155,13.3062953,13.51491479,7.651310362,3.419364686,0,0
9396,11741,2817691,78420,1941,1,100,86.8,3.8,0.8,5764500.3,61558.9,1039866.7,299932.2,65.12,40.631784,-73.945396,17,45,776,11.26983428,11.16652612,5.724238483,4.176231722,0,0
1500,1799,4038850,124597,1973,1,100,47.1,7.7,0.478642298,6299575.527,66944.70117,4830126.9,1393070.7,101.7424207,40.743726,-73.9959,4,3,91,11.73283981,12.1079084,5.583766874,3.794018727,0,0
9157,11438,4907558,64300,1962,1,90,111.6,3.8,1.1,6328500.3,67640.6,846667.3,242518.2,101.7424207,40.608603,-73.955125,15,48,552,11.07131491,11.07131491,5.817408735,3.794018727,0,0
4323,4918,2595479,109913,1985,1,100,81.8,4,0.8,7497417.4,82470.3,1496483.9,438594.3,85.24,40.782968,-73.950017,8,5,154,11.60744442,11.60744442,5.986954392,4.445470807,0,0
3384,3891,2397693,85449,1929,1,100,99.7,14.5,0,0,0,4136877,1191163.9,101.7424207,40.760737,-73.969259,6,4,11203,11.35567499,10.97361463,5.583766874,3.794018727,0,0
11152,14008,2806205,167709,1952,1,100,150.5,5.2,1.4,20114923.5,218495.9,2813829.7,797503,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.02998561,11.93402767,6.973917481,3.794018727,1,0
9703,12155,2815387,114486,1958,1,100,98.6,4.4,0.9,9297599.8,98716.9,1779296.5,508336.4,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.64820782,11.64805059,6.232840867,3.794018727,1,0
7752,9470,3538091,70056,1928,1,100,83.8,3.5,0.8,5849629.2,64316.8,998563.8,284876,101.7424207,40.663773,-73.952994,9,40,329,11.1570502,11.31120088,5.738827816,3.794018727,0,0
6309,7593,3117638,73204,1928,1,100,100.4,4.4,0.9,7222277.2,77046.6,1355140.1,379294.6,113.98,40.859158,-73.90232,5,14,239,11.20100534,11.35514822,5.949600343,4.736022994,0,0
1016,1235,3762128,88211,2013,1,100,109.4,19.1,0.5,3053300.1,32872.8,4490287.5,1316027.8,82.71,40.733233,-73.98994,2,2,61,11.38748695,11.14077424,5.088830142,4.415340514,0,0
4892,5671,5029799,50742,1926,1,100,43.4,10,0.1,487100,4871,1824324.7,530599.8,101.7424207,40.8204,-73.954841,9,7,22301,10.83450925,10.88331631,3.254242969,3.794018727,0,0
6336,7625,2562923,50890,1920,1,100,86.7,5.7,0,269700,2739.5,1228736.3,350400.7,3.96,40.856378,-73.9095,5,14,251,10.83742172,11.02767012,5.701112246,1.376244025,0,0
10961,13734,4406940,54805,1959,1,100,106.1,6.4,0.8,4617739.2,46177.4,1198277.4,351195,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.91153671,10.91150022,5.502481951,3.794018727,1,0
4804,5530,4944129,205030,1920,1,100,115.7,3.2,0.2,4510123.9,45101.2,2337762.7,665375.7,101.7424207,40.803351,-73.952418,10,9,218,12.23091159,12.23091159,7.321056273,3.794018727,0,0
1766,2090,2961097,67755,1915,1,100,78,10.9,0.1,1036200,10362,2827367.6,800987,47.96,40.749679,-73.985426,5,4,84,11.12365354,11.12579131,5.263208189,3.87036733,0,0
9383,11726,2794263,82440,1963,1,100,94.4,4.2,0.9,6587399.7,70353.6,1195537.5,350392,72.14,40.63313,-73.946696,14,45,786,11.31982604,11.32038386,5.857647399,4.278608675,0,0
5799,6839,2810460,54000,1960,1,100,44.5,1.9,0,36496.9,365,424179.9,124320,1.73,40.804447,-73.90796,1,17,19,10.89673933,11.09741002,5.224670826,0.548121409,0,0
6982,8406,2957427,87354,1941,1,100,76.3,4.2,0.7,5378320.7,59705.7,1290922.1,369426.7,38.69,40.85637,-73.869533,11,13,22401,11.37772411,11.37772411,5.654942309,3.655581169,0,0
8971,11233,4955249,77400,1938,1,100,82.8,3,0.8,5593797,60734.1,813479.1,232898,34.17,40.62924,-73.96879,14,45,456,11.25674206,11.25674206,5.694068782,3.531348066,0,0
9336,11666,2800725,114548,1962,1,100,74.6,5.3,0.6,6124443.5,65713.2,2139037.7,611730.8,59.46,40.591899,-73.957869,15,48,588,11.64874923,11.64874923,5.849036554,4.085303818,0,0
7754,9472,2771736,75498,1928,1,100,66.7,3.1,0.6,4867012,53149.6,925578,265738.1,66.8,40.663846,-73.951826,9,40,329,11.23186144,11.37162684,5.554895694,4.201703081,0,0
10340,12985,2796331,97200,1942,1,100,13.7,6.732861157,0.478642298,6299575.527,66944.70117,1550019.5,1381668.643,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.48452599,11.43171541,5.583766874,3.794018727,1,0
2868,3333,2815678,323691,1929,1,100,58,3.7,0.5,14667299.6,162004.2,4116769,1206555.8,101.7424207,40.790898,-73.965255,7,6,181,12.68754464,12.68754155,6.658139407,3.794018727,0,0
9879,12422,3625178,131250,1972,1,80,68.2,6.1,0.5,6108415.5,64822.9,2845648.3,801459.7,65.22,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.78485918,11.78485918,5.781977322,4.17776617,1,0
887,1083,4398334,62362,1985,1,100,61.7,16.1,0.1,516671.5,6094.3,4909631.7,1413920.4,19.26,40.725465,-74.000289,2,1,49,11.04071139,11.14908203,3.310543013,2.958030406,0,0
8410,10558,4039397,54854,1931,1,100,80.7,3.5,0.8,4018600.1,44246.8,733736.9,208204.4,62.5,40.651325,-73.961241,14,40,50801,10.91243039,10.98281508,5.363168339,4.135166557,0,0
6354,7648,2709798,130130,1920,1,100,50.8,0.5,0.5,6754400,72549.2,251191.4,74834,1124.18,40.863558,-73.906096,7,14,263,11.77628923,11.83500896,5.88276513,7.02480916,0,0
11573,14672,4999207,657345,1967,3,100,70.6,5.3,0.6,34209583.7,364500.1,12190843.6,3502673.8,37.16,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,13.39596427,13.39596427,7.504942068,3.615232914,1,0
6333,7622,2772874,53430,1925,1,100,106,5.1,0,222230,2279.7,956049.5,272420.8,157.31,40.859814,-73.905851,7,14,253,10.88612766,10.88612766,5.842964539,5.058218381,0,0
984,1194,4862724,385831,2012,1,100,88.1,21,0.478642298,6299575.527,66944.70117,28710545.3,8414578.5,18.71,40.730183,-73.99046,3,2,42,12.86315473,12.61765567,5.583766874,2.92905814,0,0
8396,10543,3117608,98524,1965,1,100,16,4.5,0.478642298,6299575.527,66944.70117,1572321.5,445811.7,57.22,40.648462,-73.969599,14,40,506,11.49805545,11.49805545,5.583766874,4.046903488,0,0
34,37,3129256,290112,1952,8,100,43.7,5.7,0.2,7268300.3,72683,6057016.5,1749805.6,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,12.57802233,12.62727986,5.956096403,3.794018727,1,0
10876,13640,2668691,87223,1962,1,100,94,4.9,0.8,5565792.6,60718.5,1276117.9,358151,118.65,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.37622334,11.19510029,5.689007189,4.776177983,1,0
3920,4482,2811408,106260,1927,1,100,8.9,1.7,0.478642298,6299575.527,66944.70117,704584.1,206501.8,0.97,40.762094,-73.963245,8,5,110,11.5736442,11.68640807,3.280911216,-0.030459207,0,0
9020,11287,3522990,90000,1936,1,100,82,2.9,0.8,7525999.8,80672.5,1083272.4,307446.2,55.47,40.607436,-73.985468,11,44,428,11.40756495,11.56171563,5.990714266,4.015842334,0,0
4003,4571,2748089,84826,1920,1,100,55.9,2.5,0,204746.2,2074.5,872318.5,247440.9,58.69,40.762292,-73.95861,8,5,116,11.34835738,11.50251143,5.849036554,4.072269355,0,0
2922,3396,2663818,115297,1940,1,100,82.3,7.8,0.2,1874266,18877.7,3314156.8,951055.6,101.7424207,40.791638,-73.97212,7,6,177,11.65526669,11.65526669,6.1331811,3.794018727,0,0
11129,13966,4326525,110000,1952,4,100,130.4,6,0.478642298,6299575.527,66944.70117,2437724,695442.5,65.96,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.60823564,11.65268741,6.837654651,4.189048498,1,0
9397,11742,4411807,78420,1941,1,100,71.5,3.6,0.6,4633666.7,49503,972651.5,281326.3,39.5,40.631787,-73.945324,17,45,776,11.26983428,11.26983428,5.505737957,3.676300672,0,0
8437,10587,4411810,75312,1937,1,100,69.9,3.2,0.6,4422198.1,47627.1,843697.1,237599.3,101.7424207,40.651305,-73.957302,14,40,79602,11.22939476,11.22939476,5.459159892,3.794018727,0,0
5878,6971,3091288,156980,1909,1,100,122.4,6.4,0.5,5738981,59036,2748721.1,793057.5,101.7424207,40.82097,-73.892412,2,17,89,11.96387369,11.63125946,6.692455882,3.794018727,0,0
11511,14581,4508509,73860,1961,1,100,93.4,5.9,0.7,4676800.1,46768,1296123.1,379871.9,105.43,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.20992669,11.06613824,5.51504035,4.658047226,1,0
5789,6824,4373960,59829,1931,1,85,41.6,6.732861157,0.478642298,842996.8,66944.70117,812772.9,1381668.643,8.17,40.800847,-73.913372,1,17,19,10.99924577,10.59232546,3.802208139,2.100468909,0,0
8139,10095,4413452,77961,2008,1,100,38.9,4.6,0.2,1539790.9,15397.9,1102467,310417.7,28.65,40.701914,-73.918059,4,37,443,11.26396398,10.95711991,4.404277244,3.355153443,0,0
6020,7148,3095026,76000,1929,1,100,90.4,5.3,0.1,1115911.9,11159.1,1407283,401467.2,135.58,40.840561,-73.914173,4,14,223,11.23848862,11.23848862,5.957390567,4.909561872,0,0
10080,12669,2809649,118770,1932,1,100,111.2,6.1,1,10657000,114774.5,2548678.7,729949,41.69,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.68494413,11.55140552,6.338594078,3.730261292,1,0
11645,14992,4630109,163156.8465,2006,1,95,95,6.6,0.8,3815259.2,41315.7,1271583.5,351666.9,24.04,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.62058484,10.88812828,5.311233592,3.17971911,0,0
6686,8031,5090184,70000,1926,1,100,115.9,3.5,0,292900,3004.6,850359.1,241854.7,41.78,40.875858,-73.880549,7,11,419,11.15625052,11.15625052,6.291939441,3.732417756,0,0
10924,13692,4939665,53620,1958,1,100,90.7,3.2,0.8,4470799.9,47672.9,637917.8,177358.1,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.88967741,10.93844981,5.470167623,3.794018727,1,0
2411,2818,2643205,61828,1914,1,85,100,18.4,0.1,373209.1,3732.1,4538996.3,1304078.8,10.64,40.764966,-73.982734,5,3,137,11.03211162,11.17016751,5.205653682,2.364620484,0,0
7791,9528,2771732,84768,1924,1,100,56.8,3.3,0.5,4386637.1,46711.7,1146295.8,320702.3,138.8,40.66859,-73.927072,8,41,357,11.34767339,11.4874538,5.451038454,4.933034048,0,0
1892,2229,1069082,1159795,1928,1,100,84.6,13.4,0.478642298,6299575.527,66944.70117,69737637.1,20239562.9,101.7424207,40.742534,-73.984666,5,2,56,13.96375382,14.12211325,5.583766874,3.794018727,0,0
2482,2901,4952006,180441,1940,2,100,38.6,3.2,0.3,5530554.4,55305.5,2348592.3,659534.4,30.5,40.767176,-73.983946,4,3,139,12.10315913,12.11962656,5.682899264,3.417726684,0,0
5919,7031,2653078,52800,1939,1,100,79.9,4.2,0,252016.7,2520.2,796327.8,226775.9,126.47,40.847416,-73.904752,5,15,23302,10.87426647,10.8940691,5.541655625,4.840005126,0,0
1660,1973,4040146,184509,1900,1,100,61.2,11.4,0,6680,74.6,7718294.5,2262102.4,9.4,40.739768,-73.990892,5,3,54,12.12545352,11.91839057,5.782901679,2.240709689,0,0
10458,13123,2795467,99883,1964,1,100,62,3.6,0.5,5498399.6,59496.4,1454665.3,414544.6,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.51175478,11.66590403,5.744604469,3.794018727,1,0
5255,6138,3513181,85704,1920,1,100,66,4.3,0,419518.5,4195.2,1315101.7,367405.9,113.07,40.86175,-73.925967,12,10,285,11.35865478,11.35865478,5.748118288,4.728007096,0,0
3327,3827,3133165,1116774,1915,1,100,59.3,14.8,0.478642298,6299575.527,66944.70117,63495168.4,18458868.4,101.7424207,40.753467,-73.97459,5,4,92,13.92595473,14.02750499,5.583766874,3.794018727,0,0
6788,8164,5764703,52800,1950,1,100,62.8,3.5,0.6,2677206.4,29096.2,636718.8,186611.6,101.7424207,40.825811,-73.880141,9,17,5001,10.87426647,10.87426647,4.957234517,3.794018727,0,0
4735,5457,3526783,87941,1915,1,100,80.7,3.9,0,222725.8,2227.3,1209425.1,344402,101.7424207,40.797144,-73.973396,7,6,187,11.38442141,11.38442141,6.082675427,3.794018727,0,0
8217,10302,2769630,400000,1971,1,100,42,7.5,0.2,8253600.4,90974.8,13596683.8,3903712.1,101.7424207,40.654796,-73.887811,5,42,1104,12.89921983,12.95708299,6.083131736,3.794018727,0,0
2964,3443,2719413,236789,1903,1,100,95.3,5.4,0,500,5,4714019.1,1345994.3,80.02,40.788007,-73.976747,7,6,171,12.37492473,12.42371308,7.264730178,4.382276603,0,0
6321,7609,2665244,68580,1922,1,100,126.7,9.2,1,6527555.9,70628.6,2160498.5,633205.8,131.51,40.862935,-73.902116,7,14,265,11.13575623,11.1356104,5.848459853,4.879082894,0,0
9369,11705,4940465,152920,1956,1,100,60.1,3.1,0.5,7876199.8,84307.8,1774758.6,499330.3,101.7424207,40.586733,-73.949023,15,48,600,11.93767019,11.98646035,6.036198878,3.794018727,0,0
2714,3171,4041531,160049,1926,1,100,124.2,8.9,1,15360863,163222.9,5125892.6,1469529.9,79.92,40.777019,-73.98281,7,6,155,11.9832353,11.9511804,6.704291798,4.381026134,0,0
8721,10927,4042560,51840,1929,1,100,112.2,4.9,1,4796600,51555.8,911371.5,259784.8,73.68,40.635293,-73.988265,12,44,234,10.85591733,10.87237073,5.598792261,4.299731392,0,0
10350,12996,2740229,54996,1956,1,100,106.5,4.8,0.9,4655100.1,50103.4,940870.8,265523.6,67.08,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.91501573,10.91501573,5.586499314,4.205885937,1,0
3924,4486,2638780,120328,1958,1,100,101,10,0.7,7434240.6,81345.7,4014914.1,1136154.6,38.85,40.762579,-73.962894,8,5,110,11.69797663,11.59752393,5.978632568,3.659708077,0,0
6639,7977,2964369,56000,1924,1,100,70.1,3.1,0.6,3313669.8,35525.8,614473.1,175429.6,91.14,40.882212,-73.883178,7,11,421,10.93310697,10.93310697,5.170483995,4.512396786,0,0
7579,9206,3814798,60000,1925,1,90,33.4,5.2,0.2,1017399.9,12135,1151606.8,337516.6,2.92,40.65118,-74.014772,7,38,18,11.00209984,11.08252709,3.988984047,1.071583616,0,0
5368,6257,2705496,82536,1940,1,100,75.5,4.2,0.7,5013355.8,55342.2,1220153.5,347973.7,101.7424207,40.857651,-73.93322,12,10,279,11.32098984,11.32086867,5.584623493,3.794018727,0,0
1814,2142,2616219,216932,1925,1,100,64.7,15.3,0.478642298,6299575.527,66944.70117,11739634.4,3396957,101.7424207,40.753024,-73.985411,5,4,84,12.28733922,12.30993704,5.28675073,3.794018727,0,0
1510,1812,3107596,66115,1911,1,100,52.1,5,0,14116.7,154.9,1156025.8,330475.6,13.39,40.744805,-73.993352,4,3,91,11.09915093,10.74246518,5.134032172,2.59450816,0,0
9521,11925,2734777,58000,1934,1,100,75.5,3,0.7,4388900.1,47765.3,718703.7,204065,84.65,40.577477,-73.955157,13,48,61004,10.96819829,11.12233912,5.451467546,4.438525109,0,0
5916,7028,3095337,63600,1936,1,100,117.2,5,0,258100,2581,1260508.8,351637.7,170.48,40.847079,-73.906426,5,15,22901,11.06036875,11.15384764,6.245331271,5.138617988,0,0
2312,2711,1483343,1172021,1990,1,100,123,14.1,0.8,86688397.9,917747,56632926.7,16369172.4,64.08,40.762433,-73.982272,5,4,131,13.97424017,13.96823164,8.434767647,4.160132303,0,0
5335,6223,5830754,59509,1950,1,100,80.6,5.3,0.7,3686403.2,39337.7,1109658.7,316289.2,0,40.850728,-73.936509,12,10,271,10.99388284,10.99388284,5.27709373,3.794018727,0,0
5651,6653,2816170,98438,1936,1,100,71.8,3.7,0.5,4979501.9,52132.4,1262111,359901.6,101.7424207,40.823465,-73.927304,4,8,63,11.49718219,11.49718219,5.785976712,3.794018727,0,0
8399,10547,4393981,84600,1958,1,100,79.7,5.2,0.7,5250036.5,57296.9,1496687.1,438653.8,101.7424207,40.649633,-73.9641,14,40,506,11.34568955,11.34568955,5.630853295,3.794018727,0,0
5534,6505,2810866,76000,2005,1,100,72.9,5.1,0.6,4789175.7,52576,1542899.3,446218.3,51.8,40.821363,-73.912258,1,17,69,11.23848862,11.37201837,5.538907831,3.947390149,0,0
3294,3793,3116591,91060,1920,1,100,136.1,39.4,0.478642298,6299575.527,66944.70117,12226469.5,3583372.8,28.22,40.762862,-73.974034,5,4,11202,11.41927391,11.08737499,5.583766874,3.340030946,0,0
374,390,2747744,228404,1972,1,100,109,7,0.9,3175487.2,34720.1,962443.3,265865.5,101.7424207,40.840769,-73.881697,6,17,361,12.33887127,10.54439362,5.12812199,3.794018727,0,0
4113,4694,2787188,117879,1964,1,100,85.2,7.2,0.6,6858500.6,68585,3014672.5,883549.9,44.77,40.779685,-73.95757,8,4,15001,11.67741395,11.68044636,6.017132294,3.801538272,0,0
4565,5256,2810941,195842,1980,1,100,115.8,11.9,0.8,15564200,165292.4,8371737.4,2453615.6,141.02,40.806676,-73.936941,11,9,242,12.18506349,12.23900923,6.717441872,4.948901724,0,0
2527,2957,4181598,52850,1925,1,100,59.6,5.6,0.4,2107755.8,23035.4,1044058.2,298142,71.06,40.763376,-73.994495,4,3,129,10.87521299,10.87521299,4.718498871,4.263524591,0,0
9932,12482,2801835,130000,1958,1,100,37.9,3.7,0,545100,5517.7,1857960.3,544536.9,58.42,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.77528973,11.9054134,5.587248658,4.067658297,1,0
6131,7277,2665547,146286,1964,1,100,58.7,4.3,0.3,5183199.8,51832,2336214.9,672854.5,93.04,40.849424,-73.921759,5,16,20501,11.89331889,11.96940049,6.004380772,4.533029508,0,0
1159,1402,5849964,100320,1939,1,100,56.3,6.7,0.4,3275053,37201.1,2368963.6,674064.8,37.03,40.73755,-74.008769,2,3,79,11.51612036,11.51612036,5.159055299,3.611728395,0,0
6790,8166,3332464,67500,1965,1,100,102.9,6.8,0.8,5915536.4,63306.9,1797392.8,512880.1,101.7424207,40.82526,-73.878411,9,17,5001,11.11988288,11.22424289,5.750029726,3.794018727,0,0
8779,11000,2798615,67059,2001,1,100,48.1,6.7,0.3,1379800,14580.7,1327084.2,374806.1,101.7424207,40.638069,-74.03393,10,43,34,11.11332811,10.93802344,4.294560609,3.794018727,0,0
1669,1982,3917686,70000,1915,1,100,60.6,7.1,0.4,2479400.3,28259.3,1839218.1,524278.5,11.49,40.740902,-73.992003,5,3,58,11.15625052,11.20504069,4.953006181,2.441477092,0,0
1518,1820,4408617,97005,1970,1,100,42.4,7.8,0,1063.3,12.2,2486266.9,713406.3,10.28,40.745096,-73.992133,4,3,91,11.4825178,11.3403562,4.649187071,2.33020026,0,0
11357,14308,3523359,54084,1940,1,100,83.5,3.1,0.8,3928100.2,42148.8,590115.2,167378.1,86.63,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,10.89829367,10.89829367,5.340418543,4.461646176,1,0
8504,10665,3094813,126342,1931,1,100,85.9,3.6,0.8,9237800,100875.5,1623576.3,454388.8,62.73,40.644221,-73.959887,14,40,514,11.74674779,11.74799759,6.195832943,4.138839802,0,0
265,273,4907678,159428,1953,3,100,117.5,6.2,1,14911764.4,162475.8,3427881.8,968997.7,101.7424207,40.75499004,-73.95547372,7.3611834,16.22038077,5186.015614,11.97934769,11.95853394,6.674561392,3.794018727,1,0
5010,5821,4133121,62576,1926,1,100,82.9,3,0.8,4597999.8,50827,673457.1,188545.2,48.27,40.824173,-73.953007,9,7,225,11.0441371,11.05999132,5.497987562,3.87681025,0,0
4294,4888,4952518,205261,1979,1,95,95.8,8.4,0.7,13540687.5,146407.1,6129374,1728529.2,101.7424207,40.776089,-73.955536,8,5,138,12.23203762,12.23203762,6.578139483,3.794018727,0,0
4842,5588,3505210,80555,1900,1,100,130.4,9.3,1,7869620.7,83765.9,2636971.9,748690.9,105.01,40.806549,-73.953825,10,9,257,11.29669546,11.20850407,6.035481433,4.654055584,0,0
3475,3989,2638910,110934,1929,1,100,80.8,4.7,0.7,7124578.9,78824.1,1834321.2,523004.9,41.33,40.748735,-73.971679,6,4,88,11.61669071,11.61669071,5.935951837,3.721588629,0,0
578,629,2560647,541000,1961,1,100,80,10.5,0.5,23620472.1,253700.2,19656503.1,5671544.9,101.7424207,40.707218,-74.005316,1,1,1502,13.20117456,13.17874371,7.134572076,3.794018727,0,0
843,1029,2564792,153500,2005,1,100,75.8,13.6,0.3,5015171.5,55684.9,7845629.4,2299422.2,101.7424207,40.721447,-74.00127,2,1,47,11.94145585,12.01044698,5.584998939,3.794018727,0,0
